course_id	skill
7710301	Install and administer the most suitable version of Windows Server for your environment.
7710301	Install and configure Windows Server roles and associated features.
7710301	Manage advanced services.
7710301	Set up Windows Server in a professional context.
3848391	Know the key words for the job market, job descriptions
3848391	Identify different branches of industry and professions
3848391	Assess whether an industry or profession is recruiting
3848391	Choose sectors or professions that interest you
3848391	Keep track of job news and postings by setting up alerts
3848391	TO DO: fill out the sectors grid with the key words and put in place alerts for the sectors that interest you most
